date,iso3,country,country_wgc,region_group,economic_group,source,gold_reserves_usd_mn,gold_reserves_usd_pct_change,total_reserves_usd_mn,total_reserves_usd_pct_change,fx_reserves_usd_mn,fx_reserves_usd_pct_change,gold_reserves_tonnes,gold_reserves_tonnes_pct_change,gold_holdings_pct,gold_holdings_pct_change
2014-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,908.11,7.24,198686.36,-1.26,197778.25,-1.29,21.87,0.0,0.46,8.61
2014-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,924.45,1.8,207498.69,4.44,206574.24,4.45,21.87,0.0,0.45,-2.52
2014-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,855.21,-7.49,197080.44,-5.02,196225.24,-5.01,21.87,0.0,0.43,-2.6
2014-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,847.82,-0.86,208639.99,5.87,207792.17,5.89,21.87,0.0,0.41,-6.36
2015-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,834.47,-1.58,207697.91,-0.45,206863.44,-0.45,21.87,0.0,0.4,-1.13
2015-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,823.22,-1.35,210023.63,1.12,209200.41,1.13,21.87,0.0,0.39,-2.44
2015-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,783.15,-4.87,199465.89,-5.03,198682.74,-5.03,21.87,0.0,0.39,0.17
2015-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,745.19,-4.85,194573.71,-2.45,193828.53,-2.44,21.87,0.0,0.38,-2.45
2016-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,869.62,16.7,197424.21,1.46,196554.59,1.41,21.87,0.0,0.44,15.01
2016-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,928.49,6.77,206685.3,4.69,205756.8,4.68,21.87,0.0,0.45,1.99
2016-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,929.72,0.13,202000.82,-2.27,201071.1,-2.28,21.87,0.0,0.46,2.45
2016-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,805.57,-13.35,202240.59,0.12,201435.01,0.18,21.87,0.0,0.4,-13.46
2017-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,875.14,8.64,203073.47,0.41,202198.34,0.38,21.87,0.0,0.43,8.19
2017-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,873.31,-0.21,213128.24,4.95,212254.93,4.97,21.87,0.0,0.41,-4.92
2017-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,902.03,3.29,220147.22,3.29,219245.19,3.29,21.87,0.0,0.41,0.0
2017-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,907.58,0.62,224410.27,1.94,223502.69,1.94,21.87,0.0,0.4,-1.3
2018-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,930.67,2.54,225455.89,0.47,224525.22,0.46,21.87,0.0,0.41,2.07
2018-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,879.07,-5.54,221552.11,-1.73,220673.03,-1.72,21.87,0.0,0.4,-3.88
2018-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,834.64,-5.05,225222.25,1.66,224387.61,1.68,21.87,0.0,0.37,-6.6
2018-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,899.14,7.73,228129.27,1.29,227230.13,1.27,21.87,0.0,0.39,6.36
2019-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,910.67,1.28,228089.19,-0.02,227178.52,-0.02,21.87,0.0,0.4,1.3
2019-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,990.53,8.77,230291.57,0.97,229301.03,0.93,21.87,0.0,0.43,7.73
2019-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1044.17,5.42,234920.21,2.01,233876.04,2.0,21.87,0.0,0.44,3.34
2019-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1064.88,1.98,232067.93,-1.21,231003.06,-1.23,21.87,0.0,0.46,3.24
2020-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1131.1,6.22,227848.58,-1.82,226717.48,-1.86,21.87,0.0,0.5,8.19
2020-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1242.99,9.89,248633.56,9.12,247390.57,9.12,21.87,0.0,0.5,0.71
2020-09-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1326.51,6.72,251930.26,1.33,250603.75,1.3,21.87,0.0,0.53,5.32
2020-12-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1327.0,0.04,263200.28,4.47,261873.29,4.5,21.87,0.0,0.5,-4.25
2021-03-31,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,1188.82,-10.41,258507.77,-1.78,257318.95,-1.74,21.87,0.0,0.46,-8.79
2021-06-30,AFG,Afghanistan,"Afghanistan, Islamic Rep. of",Central Asia,low_income,wgc_fsapi:cbd_v11:quarterly,,-100.0,,-100.0,,-100.0,,-100.0,,-100.0
2000-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,30.66,0.3,646.31,12.44,615.65,13.12,3.47,0.01,4.74,-10.79
2001-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,28.79,-6.1,684.08,5.84,655.29,6.44,3.47,0.01,4.21,-11.28
2001-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,30.24,5.04,687.29,0.47,657.05,0.27,3.48,0.03,4.4,4.55
2001-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,32.75,8.3,743.36,8.16,710.61,8.15,3.48,-0.01,4.41,0.13
2001-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,30.68,-6.32,770.58,3.66,739.9,4.12,3.45,-0.7,3.98,-9.63
2002-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,33.45,9.03,779.49,1.16,746.04,0.83,3.45,0.02,4.29,7.78
2002-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,35.35,5.68,841.51,7.96,806.17,8.06,3.45,0.01,4.2,-2.11
2002-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,35.88,1.51,853.63,1.44,817.75,1.44,3.45,-0.12,4.2,0.07
2002-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,28.06,-21.8,866.84,1.55,838.78,2.57,2.51,-27.09,3.24,-22.99
2003-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,23.17,-17.43,915.53,5.62,892.36,6.39,2.15,-14.38,2.53,-21.82
2003-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,23.94,3.33,942.03,2.89,918.09,2.88,2.15,0.0,2.54,0.42
2003-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,26.85,12.14,975.59,3.56,948.74,3.34,2.15,0.0,2.75,8.28
2003-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,28.8,7.28,1038.23,6.42,1009.42,6.4,2.15,0.0,2.77,0.81
2004-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,29.32,1.79,1037.24,-0.1,1007.92,-0.15,2.15,0.0,2.83,1.89
2004-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,27.39,-6.58,1106.65,6.69,1079.26,7.08,2.15,0.0,2.48,-12.44
2004-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,28.76,5.02,1256.57,13.55,1227.8,13.76,2.15,0.0,2.29,-7.51
2004-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,30.15,4.8,1387.75,10.44,1357.6,10.57,2.15,0.0,2.17,-5.1
2005-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,29.59,-1.86,1366.72,-1.52,1337.14,-1.51,2.15,0.0,2.16,-0.35
2005-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,30.25,2.25,1316.21,-3.7,1285.96,-3.83,2.15,0.0,2.3,6.17
2005-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,32.75,8.27,1355.76,3.0,1323.01,2.88,2.15,0.0,2.42,5.11
2005-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,35.5,8.4,1439.59,6.18,1404.09,6.13,2.15,0.0,2.47,2.09
2006-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,40.28,13.45,1480.73,2.86,1440.45,2.59,2.15,0.0,2.72,10.3
2006-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,42.46,5.41,1564.77,5.68,1522.31,5.68,2.15,0.0,2.71,-0.25
2006-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,41.48,-2.32,1661.48,6.18,1620.0,6.42,2.15,0.0,2.5,-8.01
2006-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,43.74,5.47,1812.55,9.09,1768.8,9.19,2.15,0.0,2.41,-3.32
2007-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,45.8,4.71,1846.68,1.88,1800.88,1.81,2.15,0.0,2.48,2.77
2007-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,45.03,-1.7,1885.25,2.09,1840.23,2.19,2.15,0.0,2.39,-3.71
2007-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,51.43,14.22,2145.09,13.78,2093.66,13.77,2.15,0.0,2.4,0.39
2007-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,57.71,12.22,2161.94,0.79,2104.22,0.5,2.15,0.0,2.67,11.34
2008-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,64.62,11.97,2228.29,3.07,2163.67,2.83,2.15,0.0,2.9,8.63
2008-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,64.39,-0.35,2240.71,0.56,2176.31,0.58,2.15,0.0,2.87,-0.9
2008-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,61.23,-4.92,2278.38,1.68,2217.15,1.88,2.15,0.0,2.69,-6.49
2008-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,44.01,-28.12,2363.79,3.75,2319.78,4.63,1.57,-26.9,1.86,-30.71
2009-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,46.38,5.38,2094.68,-11.38,2048.3,-11.7,1.57,0.0,2.21,18.92
2009-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,47.29,1.96,2388.65,14.03,2341.35,14.31,1.57,0.0,1.98,-10.58
2009-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,50.39,6.55,2517.82,5.41,2467.43,5.38,1.57,0.0,2.0,1.09
2009-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,55.03,9.21,2368.94,-5.91,2313.91,-6.22,1.57,0.0,2.32,16.08
2010-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,56.45,2.57,2250.35,-5.01,2193.9,-5.19,1.57,0.0,2.51,7.98
2010-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,62.95,11.52,2162.66,-3.9,2099.71,-4.29,1.57,0.0,2.91,16.04
2010-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,66.14,5.06,2397.6,10.86,2331.45,11.04,1.57,0.0,2.76,-5.23
2010-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,71.13,7.53,2540.67,5.97,2469.55,5.92,1.57,0.0,2.8,1.48
2011-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,72.82,2.38,2532.56,-0.32,2459.73,-0.4,1.57,0.0,2.88,2.71
2011-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,76.19,4.62,2566.47,1.34,2490.28,1.24,1.57,0.0,2.97,3.24
2011-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,81.98,7.61,2548.48,-0.7,2466.5,-0.95,1.57,0.0,3.22,8.36
2011-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,77.48,-5.49,2471.4,-3.02,2393.92,-2.94,1.57,0.0,3.14,-2.54
2012-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,84.13,8.59,2522.79,2.08,2438.66,1.87,1.57,0.0,3.33,6.38
2012-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,80.89,-3.85,2445.64,-3.06,2364.74,-3.03,1.57,0.0,3.31,-0.82
2012-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,89.88,11.1,2617.02,7.01,2527.15,6.87,1.57,0.0,3.43,3.83
2012-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,83.88,-6.67,2599.53,-0.67,2515.65,-0.45,1.57,0.0,3.23,-6.04
2013-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,80.88,-3.57,2506.39,-3.58,2425.51,-3.58,1.57,0.0,3.23,0.01
2013-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,60.32,-25.42,2623.35,4.67,2563.03,5.67,1.57,0.0,2.3,-28.74
2013-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,67.13,11.28,2740.06,4.45,2672.93,4.29,1.57,0.0,2.45,6.54
2013-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,60.96,-9.2,2773.28,1.21,2712.32,1.47,1.57,0.0,2.2,-10.28
2014-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,65.37,7.24,2729.75,-1.57,2664.38,-1.77,1.57,0.0,2.39,8.95
2014-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,66.55,1.8,2748.17,0.67,2681.63,0.65,1.57,0.0,2.42,1.12
2014-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,61.56,-7.49,2788.14,1.45,2726.57,1.68,1.57,0.0,2.21,-8.82
2014-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,61.03,-0.86,2665.22,-4.41,2604.18,-4.49,1.57,0.0,2.29,3.71
2015-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,60.54,-0.8,2579.57,-3.21,2519.03,-3.27,1.59,0.79,2.35,2.5
2015-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,59.26,-2.12,2669.58,3.49,2610.32,3.62,1.57,-0.78,2.22,-5.42
2015-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,56.38,-4.87,3018.91,13.09,2962.53,13.49,1.57,0.0,1.87,-15.88
2015-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,53.64,-4.85,3138.52,3.96,3084.88,4.13,1.57,0.0,1.71,-8.47
2016-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,62.6,16.7,3187.87,1.57,3125.27,1.31,1.57,0.0,1.96,14.89
2016-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,66.84,6.77,3149.55,-1.2,3082.72,-1.36,1.57,0.0,2.12,8.07
2016-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,66.93,0.13,3087.99,-1.95,3021.06,-2.0,1.57,0.0,2.17,2.13
2016-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,57.97,-13.39,3108.61,0.67,3050.64,0.98,1.57,-0.04,1.86,-13.96
2017-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,62.97,8.64,3154.2,1.47,3091.23,1.33,1.57,0.0,2.0,7.06
2017-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,62.84,-0.21,3210.27,1.78,3147.43,1.82,1.57,0.0,1.96,-1.95
2017-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,64.92,3.31,3335.7,3.91,3270.78,3.92,1.57,0.02,1.95,-0.57
2017-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,64.55,-0.57,3588.31,7.57,3523.76,7.73,1.56,-1.18,1.8,-7.57
2018-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,66.19,2.54,3489.82,-2.74,3423.63,-2.84,1.56,0.0,1.9,5.44
2018-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,62.52,-5.54,3442.82,-1.35,3380.3,-1.27,1.56,0.0,1.82,-4.25
2018-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,59.36,-5.05,3600.29,4.57,3540.92,4.75,1.56,0.0,1.65,-9.21
2018-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,63.95,7.73,3893.43,8.14,3829.48,8.15,1.56,0.0,1.64,-0.38
2019-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,64.77,1.28,3764.21,-3.32,3699.44,-3.4,1.56,0.0,1.72,4.76
2019-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,93.82,44.85,3753.38,-0.29,3659.56,-1.08,2.07,33.18,2.5,45.27
2019-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,103.97,10.82,3767.12,0.37,3663.15,0.1,2.18,5.12,2.76,10.41
2019-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,136.33,31.12,3762.92,-0.11,3626.59,-1.0,2.8,28.57,3.62,31.27
2020-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,144.81,6.22,3647.32,-3.07,3502.51,-3.42,2.8,0.0,3.97,9.59
2020-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,159.13,9.89,4671.25,28.07,4512.13,28.83,2.8,0.0,3.41,-14.2
2020-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,169.82,6.72,4839.12,3.59,4669.29,3.48,2.8,0.0,3.51,3.02
2020-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,169.88,0.04,4817.07,-0.46,4647.19,-0.47,2.8,0.0,3.53,0.49
2021-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,152.19,-10.41,4760.63,-1.17,4608.44,-0.83,2.8,0.0,3.2,-9.35
2021-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,158.68,4.26,4670.51,-1.89,4511.82,-2.1,2.8,0.0,3.4,6.28
2021-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,156.85,-1.15,4872.76,4.33,4715.91,4.52,2.8,0.0,3.22,-5.26
2021-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,162.53,3.62,5633.28,15.61,5470.75,16.01,2.8,0.0,2.89,-10.37
2022-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,174.79,7.55,5448.46,-3.28,5273.67,-3.6,2.8,0.0,3.21,11.2
2022-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,181.7,3.95,5114.74,-6.13,4933.04,-6.46,3.11,11.11,3.55,10.73
2022-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,167.18,-7.99,4951.11,-3.2,4783.94,-3.02,3.11,0.0,3.38,-4.95
2022-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,181.38,8.49,5266.6,6.37,5085.23,6.3,3.11,0.0,3.44,1.99
2023-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,217.77,20.06,5468.89,3.84,5251.12,3.26,3.42,10.0,3.98,15.62
2023-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,210.35,-3.41,6021.15,10.1,5810.8,10.66,3.42,0.0,3.49,-12.27
2023-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,205.76,-2.18,6083.33,1.03,5877.58,1.15,3.42,0.0,3.38,-3.18
2023-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,228.62,11.11,6457.21,6.15,6228.58,5.97,3.42,0.0,3.54,4.68
2024-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,243.58,6.54,6035.95,-6.52,5792.37,-7.0,3.42,0.0,4.04,13.98
2024-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,256.4,5.26,5905.32,-2.16,5648.92,-2.48,3.42,0.0,4.34,7.59
2024-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,289.29,12.83,6560.16,11.09,6270.86,11.01,3.42,0.0,4.41,1.57
2024-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,287.0,-0.79,6515.58,-0.68,6228.58,-0.67,3.42,0.0,4.4,-0.11
2025-03-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,342.66,19.39,7382.74,13.31,7040.08,13.03,3.42,0.0,4.64,5.37
2025-06-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,361.62,5.53,7890.68,6.88,7529.06,6.95,3.42,0.0,4.58,-1.26
2025-09-30,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,420.78,16.36,8546.23,8.31,8125.45,7.92,3.42,0.0,4.92,7.44
2025-12-31,ALB,Albania,Albania,Central and Eastern Europe,upper_middle_income,wgc_fsapi:cbd_v11:quarterly,,-100.0,,-100.0,,-100.0,,-100.0,,-100.0
2000-12-31,ARE,United Arab Emirates,United Arab Emirates,Middle East & North Africa,high_income,wgc_fsapi:cbd_v11:quarterly,108.96,0.29,13631.62,9.71,13522.66,9.79,12.35,0.0,0.8,-8.58
