date,country,iso3,region_group,economic_group,value,source
2001-06-30,Cambodia,KHM,South East Asia,lower_middle_income,16.61,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,2.94,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Canada,CAN,North America,high_income,0.95,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Chad,TCD,Sub-Saharan Africa,low_income,2.91,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Chile,CHL,Latin America & Caribbean,high_income,0.14,wgc_fsapi:cbd_v11:quarterly
2001-06-30,China,CHN,East Asia,upper_middle_income,1.83,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Colombia,COL,Latin America & Caribbean,upper_middle_income,0.95,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.35,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Congo,COG,Sub-Saharan Africa,lower_middle_income,5.52,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Costa Rica,CRI,Latin America & Caribbean,high_income,0.04,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Croatia,HRV,Central and Eastern Europe,high_income,3.01,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Cyprus,CYP,Western Europe,high_income,5.01,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Czech Republic,CZE,Central and Eastern Europe,high_income,0.94,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Denmark,DNK,Western Europe,high_income,4.16,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.74,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,18.99,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Egypt,EGY,Middle East & North Africa,lower_middle_income,4.81,wgc_fsapi:cbd_v11:quarterly
2001-06-30,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,6.57,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Eritrea,ERI,Sub-Saharan Africa,low_income,22.47,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Estonia,EST,Western Europe,high_income,0.29,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.06,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Finland,FIN,Western Europe,high_income,5.16,wgc_fsapi:cbd_v11:quarterly
2001-06-30,France,FRA,Western Europe,high_income,41.74,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,2.93,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Germany,DEU,Western Europe,high_income,37.1,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,38.1,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Greece,GRC,Western Europe,high_income,16.55,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,3.21,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Haiti,HTI,Latin America & Caribbean,low_income,0.21,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.45,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Hong Kong SAR,HKG,East Asia,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Hungary,HUN,Central and Eastern Europe,high_income,0.24,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Iceland,ISL,Western Europe,high_income,4.66,wgc_fsapi:cbd_v11:quarterly
2001-06-30,India,IND,South Asia,lower_middle_income,7.01,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Indonesia,IDN,South East Asia,upper_middle_income,2.91,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Ireland,IRL,Western Europe,high_income,0.87,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Italy,ITA,Western Europe,high_income,44.97,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Japan,JPN,East Asia,high_income,1.84,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Jordan,JOR,Middle East & North Africa,upper_middle_income,3.36,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Kazakhstan,KAZ,Central Asia,upper_middle_income,21.7,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Kuwait,KWT,Middle East & North Africa,high_income,7.19,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,9.53,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Lao PDR,LAO,South East Asia,lower_middle_income,2.99,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Latvia,LVA,Western Europe,high_income,7.2,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Lebanon,LBN,Middle East & North Africa,lower_middle_income,31.24,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Libya,LBY,Middle East & North Africa,upper_middle_income,7.78,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Lithuania,LTU,Western Europe,high_income,3.45,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Luxembourg,LUX,Western Europe,high_income,16.58,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Malawi,MWI,Sub-Saharan Africa,low_income,1.19,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Malaysia,MYS,South East Asia,upper_middle_income,1.27,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Malta,MLT,Western Europe,high_income,0.08,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Mauritius,MUS,Sub-Saharan Africa,high_income,2.1,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Mexico,MEX,Latin America & Caribbean,upper_middle_income,0.14,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Mongolia,MNG,East Asia,lower_middle_income,18.62,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Morocco,MAR,Middle East & North Africa,lower_middle_income,2.68,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Mozambique,MOZ,Sub-Saharan Africa,low_income,2.7,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Nepal,NPL,South Asia,lower_middle_income,3.91,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Netherlands,NLD,Western Europe,high_income,47.82,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,1.07,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.73,wgc_fsapi:cbd_v11:quarterly
2001-06-30,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,6.17,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Norway,NOR,Western Europe,high_income,1.34,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Oman,OMN,Middle East & North Africa,high_income,3.6,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Pakistan,PAK,South Asia,lower_middle_income,29.88,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,5.09,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,1.37,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Peru,PER,Latin America & Caribbean,upper_middle_income,3.41,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Philippines,PHL,South East Asia,lower_middle_income,13.66,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Poland,POL,Central and Eastern Europe,high_income,3.3,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Portugal,PRT,Western Europe,high_income,37.46,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Qatar,QAT,Middle East & North Africa,high_income,0.44,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Romania,ROU,Central and Eastern Europe,high_income,20.45,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Russian Federation,RUS,Central and Eastern Europe,high_income,9.89,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Saudi Arabia,SAU,Middle East & North Africa,high_income,6.8,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Singapore,SGP,South East Asia,high_income,1.47,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Slovakia,SVK,Central and Eastern Europe,high_income,7.69,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Slovenia,SVN,Central and Eastern Europe,high_income,1.82,wgc_fsapi:cbd_v11:quarterly
2001-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,20.72,wgc_fsapi:cbd_v11:quarterly
2001-06-30,South Korea,KOR,East Asia,high_income,0.13,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Spain,ESP,Western Europe,high_income,13.17,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Sri Lanka,LKA,South Asia,lower_middle_income,5.69,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Suriname,SUR,Latin America & Caribbean,upper_middle_income,65.34,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Sweden,SWE,Western Europe,high_income,10.09,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Switzerland,CHE,Western Europe,high_income,40.25,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,64.14,wgc_fsapi:cbd_v11:quarterly
2001-06-30,"Taiwan, China",TWN,East Asia,high_income,3.25,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Tajikistan,TJK,Central Asia,low_income,1.79,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Thailand,THA,South East Asia,upper_middle_income,2.05,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.92,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.4,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,5.74,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,6.86,wgc_fsapi:cbd_v11:quarterly
2001-06-30,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.76,wgc_fsapi:cbd_v11:quarterly
2001-06-30,United Kingdom,GBR,Western Europe,high_income,7.57,wgc_fsapi:cbd_v11:quarterly
2001-06-30,United States of America,USA,North America,high_income,56.81,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Uruguay,URY,Latin America & Caribbean,high_income,3.96,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,21.74,wgc_fsapi:cbd_v11:quarterly
2001-06-30,Yemen,YEM,Middle East & North Africa,low_income,0.41,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Albania,ALB,Central and Eastern Europe,upper_middle_income,4.41,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Algeria,DZA,Middle East & North Africa,upper_middle_income,8.33,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Argentina,ARG,Latin America & Caribbean,upper_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Armenia,ARM,Central and Eastern Europe,upper_middle_income,4.15,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Aruba,ABW,Latin America & Caribbean,high_income,9.46,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Australia,AUS,Australasia / Oceania,high_income,3.89,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Austria,AUT,Western Europe,high_income,20.49,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Bahrain,BHR,Middle East & North Africa,high_income,2.59,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Bangladesh,BGD,South Asia,lower_middle_income,2.82,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Belgium,BEL,Western Europe,high_income,18.06,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,24.58,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.82,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Bulgaria,BGR,Central and Eastern Europe,high_income,11.78,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Burundi,BDI,Sub-Saharan Africa,low_income,1.23,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Cambodia,KHM,South East Asia,lower_middle_income,17.44,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,2.29,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Canada,CAN,North America,high_income,0.98,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Chad,TCD,Sub-Saharan Africa,low_income,2.75,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Chile,CHL,Latin America & Caribbean,high_income,0.15,wgc_fsapi:cbd_v11:quarterly
2001-09-30,China,CHN,East Asia,upper_middle_income,1.83,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Colombia,COL,Latin America & Caribbean,upper_middle_income,0.98,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.3,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Congo,COG,Sub-Saharan Africa,lower_middle_income,5.46,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Costa Rica,CRI,Latin America & Caribbean,high_income,0.04,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Cyprus,CYP,Western Europe,high_income,5.16,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Czech Republic,CZE,Central and Eastern Europe,high_income,0.95,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Denmark,DNK,Western Europe,high_income,3.49,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.46,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,21.36,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Egypt,EGY,Middle East & North Africa,lower_middle_income,4.92,wgc_fsapi:cbd_v11:quarterly
2001-09-30,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,7.52,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Eritrea,ERI,Sub-Saharan Africa,low_income,27.35,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Estonia,EST,Western Europe,high_income,0.31,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.07,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Finland,FIN,Western Europe,high_income,5.36,wgc_fsapi:cbd_v11:quarterly
2001-09-30,France,FRA,Western Europe,high_income,44.71,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,7.25,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Germany,DEU,Western Europe,high_income,37.62,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,26.23,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Greece,GRC,Western Europe,high_income,17.08,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,3.52,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Haiti,HTI,Latin America & Caribbean,low_income,0.24,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.51,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Hong Kong SAR,HKG,East Asia,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Hungary,HUN,Central and Eastern Europe,high_income,0.25,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Iceland,ISL,Western Europe,high_income,4.77,wgc_fsapi:cbd_v11:quarterly
2001-09-30,India,IND,South Asia,lower_middle_income,7.34,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Indonesia,IDN,South East Asia,upper_middle_income,3.13,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Ireland,IRL,Western Europe,high_income,0.91,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Italy,ITA,Western Europe,high_income,47.8,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Japan,JPN,East Asia,high_income,1.82,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Jordan,JOR,Middle East & North Africa,upper_middle_income,3.6,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Kazakhstan,KAZ,Central Asia,upper_middle_income,21.98,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Kuwait,KWT,Middle East & North Africa,high_income,7.65,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,10.16,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Lao PDR,LAO,South East Asia,lower_middle_income,12.9,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Latvia,LVA,Western Europe,high_income,7.38,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Lebanon,LBN,Middle East & North Africa,lower_middle_income,38.69,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Libya,LBY,Middle East & North Africa,upper_middle_income,8.83,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Lithuania,LTU,Western Europe,high_income,3.39,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Luxembourg,LUX,Western Europe,high_income,17.13,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Malawi,MWI,Sub-Saharan Africa,low_income,1.23,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Malaysia,MYS,South East Asia,upper_middle_income,1.19,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Malta,MLT,Western Europe,high_income,0.08,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Mauritius,MUS,Sub-Saharan Africa,high_income,2.2,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Mexico,MEX,Latin America & Caribbean,upper_middle_income,0.13,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Mongolia,MNG,East Asia,lower_middle_income,21.42,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Morocco,MAR,Middle East & North Africa,lower_middle_income,2.51,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Mozambique,MOZ,Sub-Saharan Africa,low_income,1.02,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Nepal,NPL,South Asia,lower_middle_income,4.15,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Netherlands,NLD,Western Europe,high_income,47.49,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,1.27,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.88,wgc_fsapi:cbd_v11:quarterly
2001-09-30,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,7.22,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Norway,NOR,Western Europe,high_income,1.25,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Oman,OMN,Middle East & North Africa,high_income,3.41,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Pakistan,PAK,South Asia,lower_middle_income,22.19,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Papua New Guinea,PNG,South East Asia,lower_middle_income,4.78,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,1.48,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Peru,PER,Latin America & Caribbean,upper_middle_income,3.58,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Philippines,PHL,South East Asia,lower_middle_income,15.53,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Poland,POL,Central and Eastern Europe,high_income,3.42,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Portugal,PRT,Western Europe,high_income,37.66,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Qatar,QAT,Middle East & North Africa,high_income,0.47,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Romania,ROU,Central and Eastern Europe,high_income,21.3,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Russian Federation,RUS,Central and Eastern Europe,high_income,10.1,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Saudi Arabia,SAU,Middle East & North Africa,high_income,7.28,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Singapore,SGP,South East Asia,high_income,1.57,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Slovakia,SVK,Central and Eastern Europe,high_income,8.01,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Slovenia,SVN,Central and Eastern Europe,high_income,1.84,wgc_fsapi:cbd_v11:quarterly
2001-09-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,22.27,wgc_fsapi:cbd_v11:quarterly
2001-09-30,South Korea,KOR,East Asia,high_income,0.13,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Spain,ESP,Western Europe,high_income,13.5,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Sri Lanka,LKA,South Asia,lower_middle_income,6.36,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Suriname,SUR,Latin America & Caribbean,upper_middle_income,64.79,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Sweden,SWE,Western Europe,high_income,12.45,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Switzerland,CHE,Western Europe,high_income,39.74,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Syrian Arab Republic,SYR,Middle East & North Africa,low_income,65.96,wgc_fsapi:cbd_v11:quarterly
2001-09-30,"Taiwan, China",TWN,East Asia,high_income,3.33,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Tajikistan,TJK,Central Asia,low_income,1.65,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Thailand,THA,South East Asia,upper_middle_income,2.18,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.92,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.5,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Turkey,TUR,Central and Eastern Europe,upper_middle_income,5.45,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,5.15,wgc_fsapi:cbd_v11:quarterly
2001-09-30,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.8,wgc_fsapi:cbd_v11:quarterly
2001-09-30,United Kingdom,GBR,Western Europe,high_income,7.41,wgc_fsapi:cbd_v11:quarterly
2001-09-30,United States of America,USA,North America,high_income,56.18,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Uruguay,URY,Latin America & Caribbean,high_income,0.09,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,26.2,wgc_fsapi:cbd_v11:quarterly
2001-09-30,Yemen,YEM,Middle East & North Africa,low_income,0.42,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Albania,ALB,Central and Eastern Europe,upper_middle_income,3.98,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Algeria,DZA,Middle East & North Africa,upper_middle_income,7.87,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Argentina,ARG,Latin America & Caribbean,upper_middle_income,0.02,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Armenia,ARM,Central and Eastern Europe,upper_middle_income,3.77,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Aruba,ABW,Latin America & Caribbean,high_income,8.6,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Australia,AUS,Australasia / Oceania,high_income,3.8,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Austria,AUT,Western Europe,high_income,19.8,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Bahrain,BHR,Middle East & North Africa,high_income,2.4,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Bangladesh,BGD,South Asia,lower_middle_income,2.34,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Belgium,BEL,Western Europe,high_income,16.92,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,22.65,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.85,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Bulgaria,BGR,Central and Eastern Europe,high_income,9.75,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Burundi,BDI,Sub-Saharan Africa,low_income,1.48,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Cambodia,KHM,South East Asia,lower_middle_income,15.85,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,2.44,wgc_fsapi:cbd_v11:quarterly
2001-12-31,Canada,CAN,North America,high_income,0.85,wgc_fsapi:cbd_v11:quarterly
