date,country,iso3,region_group,economic_group,value,direction,source
2007-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.49,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-5.96,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,9.7,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-3.28,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-1.4,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.54,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.42,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,7.61,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-2.85,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.88,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,13.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-5.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.5,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,6.7,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,5.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-1.46,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.49,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.56,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.92,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-2.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-2.46,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,3.47,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,2.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.41,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-2.23,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-2.53,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,3.08,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,2.58,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-5.43,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,2.48,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,3.26,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,1.52,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.13,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,2.76,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.52,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.2,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.27,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.17,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.14,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,-0.86,sale,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,7.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,7.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,0.17,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-33.89,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,2.85,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.75,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.32,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.26,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,1.74,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,31.85,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,53.75,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,8.54,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,15.49,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,27.3,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Canada,CAN,North America,high_income,-0.63,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Canada,CAN,North America,high_income,-0.68,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Canada,CAN,North America,high_income,-2.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Canada,CAN,North America,high_income,-2.95,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Canada,CAN,North America,high_income,-2.96,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Canada,CAN,North America,high_income,-2.77,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Canada,CAN,North America,high_income,-5.41,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Canada,CAN,North America,high_income,-2.83,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Canada,CAN,North America,high_income,-6.19,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Canada,CAN,North America,high_income,-4.23,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Canada,CAN,North America,high_income,-1.99,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Canada,CAN,North America,high_income,-0.19,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Canada,CAN,North America,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Canada,CAN,North America,high_income,-0.12,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Canada,CAN,North America,high_income,-0.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Canada,CAN,North America,high_income,-1.29,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Canada,CAN,North America,high_income,-1.7,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Switzerland,CHE,Western Europe,high_income,-50.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Switzerland,CHE,Western Europe,high_income,-48.0,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Switzerland,CHE,Western Europe,high_income,-50.4,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Switzerland,CHE,Western Europe,high_income,-71.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Switzerland,CHE,Western Europe,high_income,-69.7,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Switzerland,CHE,Western Europe,high_income,-68.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Switzerland,CHE,Western Europe,high_income,-73.1,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Switzerland,CHE,Western Europe,high_income,-70.4,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Switzerland,CHE,Western Europe,high_income,-70.5,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Switzerland,CHE,Western Europe,high_income,-68.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Switzerland,CHE,Western Europe,high_income,-73.39,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Switzerland,CHE,Western Europe,high_income,-71.3,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,Switzerland,CHE,Western Europe,high_income,-72.3,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,Switzerland,CHE,Western Europe,high_income,-68.7,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Switzerland,CHE,Western Europe,high_income,-73.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,Switzerland,CHE,Western Europe,high_income,-64.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Switzerland,CHE,Western Europe,high_income,-64.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Switzerland,CHE,Western Europe,high_income,-13.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Switzerland,CHE,Western Europe,high_income,-99.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Switzerland,CHE,Western Europe,high_income,-31.97,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Switzerland,CHE,Western Europe,high_income,-32.0,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Switzerland,CHE,Western Europe,high_income,-35.97,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Switzerland,CHE,Western Europe,high_income,-37.15,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Switzerland,CHE,Western Europe,high_income,0.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Switzerland,CHE,Western Europe,high_income,-0.02,sale,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Switzerland,CHE,Western Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Switzerland,CHE,Western Europe,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Switzerland,CHE,Western Europe,high_income,-0.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Switzerland,CHE,Western Europe,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Switzerland,CHE,Western Europe,high_income,-0.06,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Chile,CHL,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Chile,CHL,Latin America & Caribbean,high_income,-1.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Chile,CHL,Latin America & Caribbean,high_income,-0.12,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,Chile,CHL,Latin America & Caribbean,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,Chile,CHL,Latin America & Caribbean,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Chile,CHL,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Chile,CHL,Latin America & Caribbean,high_income,0.03,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,China,CHN,East Asia,upper_middle_income,105.75,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,China,CHN,East Asia,upper_middle_income,-0.62,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,China,CHN,East Asia,upper_middle_income,99.84,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,China,CHN,East Asia,upper_middle_income,454.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,China,CHN,East Asia,upper_middle_income,604.33,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,China,CHN,East Asia,upper_middle_income,50.08,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,China,CHN,East Asia,upper_middle_income,53.81,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,China,CHN,East Asia,upper_middle_income,35.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,China,CHN,East Asia,upper_middle_income,25.81,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,China,CHN,East Asia,upper_middle_income,15.24,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,China,CHN,East Asia,upper_middle_income,4.05,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,China,CHN,East Asia,upper_middle_income,9.95,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,China,CHN,East Asia,upper_middle_income,32.97,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,China,CHN,East Asia,upper_middle_income,41.05,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,China,CHN,East Asia,upper_middle_income,21.78,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,China,CHN,East Asia,upper_middle_income,62.2,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,China,CHN,East Asia,upper_middle_income,57.85,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,China,CHN,East Asia,upper_middle_income,45.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,China,CHN,East Asia,upper_middle_income,78.07,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,China,CHN,East Asia,upper_middle_income,43.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,China,CHN,East Asia,upper_middle_income,27.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,China,CHN,East Asia,upper_middle_income,1.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,China,CHN,East Asia,upper_middle_income,15.24,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,China,CHN,East Asia,upper_middle_income,12.75,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,China,CHN,East Asia,upper_middle_income,6.22,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,China,CHN,East Asia,upper_middle_income,4.98,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,China,CHN,East Asia,upper_middle_income,2.79,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,-0.93,sale,wgc_fsapi:cbd_v11:quarterly_change
